x,y,z
-6.91605,0.783838,33.4025
-6.16734,1.09736,32.4625
-5.46466,1.31817,31.5387
-4.81164,1.46315,30.6382
-4.21001,1.54759,29.7649
-3.65997,1.58497,28.9208
-3.16051,1.58683,28.1064
-2.70973,1.5629,27.3212
-2.30504,1.52119,26.5641
-1.94342,1.46822,25.8338
-1.62159,1.40916,25.1287
-1.33613,1.3481,24.4474
-1.08361,1.28818,23.7884
-0.860668,1.23174,23.1504
-0.664073,1.18055,22.5321
-0.490751,1.13586,21.9326
-0.337827,1.09852,21.3509
-0.202628,1.06911,20.7862
-0.0826943,1.04799,20.2378
0.0242257,1.03536,19.705
0.120184,1.03133,19.1872
0.207045,1.03593,18.684
0.286496,1.04919,18.1949
0.360069,1.07114,17.7195
0.429151,1.10183,17.2574
0.495006,1.14135,16.8084
0.558788,1.18986,16.3722
0.621561,1.24759,15.9485
0.684312,1.31484,15.537
0.747968,1.39201,15.1378
0.813408,1.4796,14.7505
0.881484,1.57819,14.3751
0.953023,1.68849,14.0116
1.02885,1.81134,13.66
1.1098,1.94768,13.3204
1.19671,2.0986,12.9929
1.29047,2.26532,12.6778
1.392,2.44923,12.3754
1.50225,2.65187,12.0861
1.62227,2.87493,11.8107
1.75317,3.1203,11.5498
1.89611,3.39004,11.3045
2.05239,3.68641,11.0759
2.22339,4.01186,10.8656
2.4106,4.36901,10.6755
2.61563,4.7607,10.5077
2.84021,5.18989,10.3651
3.08621,5.65969,10.2509
3.35559,6.17331,10.1692
3.65047,6.73395,10.1246
3.97303,7.34471,10.1229
4.32557,8.00848,10.1708
4.71039,8.72769,10.2761
5.12979,9.50408,10.4482
5.58595,10.3384,10.6978
6.08088,11.2297,11.037
6.61619,12.1754,11.4797
7.19297,13.1699,12.0412
7.81152,14.2042,12.7378
8.47103,15.265,13.5867
9.16928,16.3336,14.6049
9.90219,17.3854,15.8079
10.6634,18.3888,17.2083
11.4437,19.3051,18.8131
12.231,20.0893,20.6215
13.0096,20.6909,22.6215
13.7604,21.0573,24.7875
14.4611,21.1377,27.0779
15.0872,20.8886,29.4347
15.6127,20.28,31.7844
16.0124,19.3017,34.0426
16.2636,17.9679,36.1206
16.3483,16.3187,37.9342
16.2552,14.4184,39.4128
15.9813,12.3498,40.5077
15.5322,10.205,41.1971
14.9218,8.07557,41.4871
14.171,6.04325,41.4083
13.3055,4.17289,41.0101
12.3542,2.50896,40.3526
11.3461,1.07526,39.4988
10.3089,-0.122734,38.509
9.26748,-1.09394,37.4358
8.24298,-1.85732,36.3224
7.25239,-2.43771,35.2018
6.30858,-2.86241,34.0978
5.4206,-3.15873,33.0262
4.59409,-3.35227,31.9962
3.83184,-3.46603,31.0126
3.13434,-3.51996,30.0766
2.50029,-3.53093,29.1873
1.92703,-3.51291,28.3425
1.41098,-3.47726,27.5393
0.947903,-3.43305,26.7745
0.533219,-3.38747,26.0452
0.16217,-3.34609,25.3484
-0.170011,-3.31319,24.6816
-0.467996,-3.29204,24.0427
-0.736282,-3.28509,23.4296
-0.979139,-3.29417,22.841
-1.20058,-3.32063,22.2756
-1.40435,-3.36551,21.7324
-1.59392,-3.42959,21.2109
-1.77251,-3.51354,20.7104
-1.94308,-3.61792,20.2308
-2.10835,-3.74329,19.772
-2.27087,-3.8902,19.3342
-2.43297,-4.05928,18.9177
-2.59684,-4.2512,18.523
-2.7645,-4.46673,18.1509
-2.9379,-4.70672,17.8023
-3.11886,-4.97212,17.4784
-3.30913,-5.26394,17.1808
-3.51037,-5.58325,16.9112
-3.72423,-5.93116,16.6716
-3.95228,-6.30878,16.4647
-4.19603,-6.71714,16.2932
-4.45698,-7.15715,16.1606
-4.73653,-7.62954,16.0707
-5.03601,-8.1347,16.0278
-5.35665,-8.67259,16.0369
-5.69953,-9.24256,16.1036
-6.06551,-9.84319,16.2338
-6.45521,-10.4721,16.4341
-6.8689,-11.1255,16.7117
-7.30639,-11.7983,17.0737
-7.76693,-12.4835,17.5276
-8.2491,-13.172,18.0803
-8.7506,-13.8524,18.7384
-9.26819,-14.5108,19.5067
-9.79745,-15.1306,20.3884
-10.3327,-15.693,21.3837
-10.8669,-16.1768,22.4891
-11.3916,-16.5595,23.6965
-11.897,-16.8185,24.9926
-12.3721,-16.9318,26.3579
-12.8049,-16.8805,27.767
-13.183,-16.6501,29.1888
-13.4943,-16.2327,30.5877
-13.7271,-15.6286,31.9254
-13.8716,-14.8471,33.163
-13.9201,-13.907,34.2643
-13.8679,-12.8353,35.198
-13.7137,-11.666,35.9406
-13.4597,-10.4372,36.4778
-13.1117,-9.18814,36.805
-12.6784,-7.95645,36.9275
-12.1714,-6.77547,36.8587
-11.6039,-5.67241,36.6185
-10.99,-4.66734,36.2306
-10.3441,-3.77307,35.7207
-9.68027,-2.99556,35.1144
-9.01126,-2.33499,34.4354
-8.34856,-1.78692,33.7052
-7.7019,-1.34365,32.9417
-7.07927,-0.99533,32.1597
-6.4869,-0.731067,31.3708
-5.92937,-0.539685,30.5839
-5.40977,-0.41034,29.8055
-4.92989,-0.332917,29.0399
-4.49045,-0.298281,28.2903
-4.09127,-0.298391,27.5583
-3.73148,-0.326334,26.8451
-3.4097,-0.376289,26.151
-3.12417,-0.443461,25.476
-2.87287,-0.523983,24.8199
-2.65366,-0.614817,24.1822
-2.46437,-0.713646,23.5626
-2.3028,-0.81878,22.9606
-2.16688,-0.929059,22.3756
-2.0546,-1.04378,21.8073
-1.96412,-1.1626,21.2553
-1.89376,-1.28551,20.7193
-1.842,-1.41277,20.1989
-1.8075,-1.54484,19.694
-1.78911,-1.68238,19.2044
-1.78586,-1.82621,18.7299
-1.79695,-1.9773,18.2707
-1.82175,-2.13671,17.8266
-1.85982,-2.30565,17.3978
-1.91085,-2.48541,16.9846
-1.97471,-2.6774,16.5871
-2.05141,-2.88312,16.2058
-2.14113,-3.10419,15.8413
-2.24415,-3.34229,15.4941
-2.36093,-3.59926,15.1652
-2.49203,-3.877,14.8556
-2.63818,-4.17753,14.5666
-2.8002,-4.50296,14.2997
-2.97907,-4.85549,14.0568
-3.17587,-5.23737,13.8402
-3.39179,-5.65091,13.6523
-3.62814,-6.0984,13.4965
-3.88632,-6.58209,13.3764
-4.1678,-7.10407,13.2962
-4.47409,-7.66622,13.2612
-4.80673,-8.27002,13.2771
-5.16724,-8.9164,13.3505
-5.55702,-9.60553,13.4892
-5.97732,-10.3365,13.7017
-6.42913,-11.1071,13.9975
-6.91303,-11.9132,14.3869
-7.42906,-12.7485,14.881
-7.97653,-13.6039,15.4912
-8.55381,-14.4672,16.2287
-9.15805,-15.3223,17.1039
-9.78496,-16.1491,18.1254
-10.4285,-16.9229,19.2988
-11.0808,-17.6152,20.6253
-11.7317,-18.1937,22.0998
-12.3688,-18.624,23.7098
-12.9776,-18.8711,25.4335
-13.5417,-18.9026,27.239
-14.0437,-18.6915,29.0847
-14.4653,-18.2201,30.9196
-14.789,-17.483,32.6871
-14.9993,-16.4899,34.3278
-15.0836,-15.266,35.7851
-15.0339,-13.8517,37.0101
-14.8471,-12.2988,37.9664
-14.5261,-10.6667,38.6331
-14.0789,-9.01642,39.0063
-13.5187,-7.40528,39.098
-12.8624,-5.88237,38.9335
-12.1295,-4.4856,38.5474
-11.3405,-3.24035,37.9794
-10.5161,-2.15986,37.2702
-9.67542,-1.24672,36.4582
-8.83573,-0.49508,35.5775
-8.01176,0.106964,34.6567
-7.21552,0.575059,33.7186
-6.45629,0.926685,32.7803
-5.74076,1.17966,31.854
-5.07332,1.3511,30.9481
-4.45638,1.45675,30.0676
-3.8907,1.51061,29.2153
-3.37574,1.52484,28.3921
-2.90992,1.50972,27.5979
-2.49094,1.47382,26.8319
-2.11596,1.42414,26.093
-1.78183,1.3663,25.3796
-1.48521,1.30474,24.6902
-1.22271,1.24289,24.0235
-0.990986,1.18339,23.3781
-0.786778,1.12817,22.7529
-0.606992,1.07865,22.1466
-0.448711,1.03581,21.5583
-0.309219,1.0003,20.9872
-0.186008,0.972536,20.4326
-0.076779,0.952751,19.8937
0.0205633,0.941056,19.3699
0.107922,0.937483,18.8608
0.18702,0.942028,18.3659
0.259416,0.954674,17.8847
0.326518,0.97542,17.4169
0.389601,1.00429,16.9621
0.449825,1.04138,16.52
0.508249,1.0868,16.0903
0.565848,1.14079,15.6728
0.623528,1.20361,15.2672
0.682139,1.27564,14.8735
0.742491,1.35735,14.4913
0.805367,1.4493,14.1207
0.871531,1.55216,13.7616
0.941747,1.66672,13.4138
1.01678,1.79388,13.0776
1.09743,1.93467,12.7529
1.18451,2.09025,12.44
1.27887,2.26194,12.1391
1.38144,2.45121,11.8505
1.49316,2.65968,11.5749
1.6151,2.88915,11.3129
1.74836,3.14162,11.0652
1.89417,3.41924,10.833
2.05383,3.7244,10.6175
2.22878,4.05966,10.4203
2.42054,4.42778,10.2434
2.6308,4.83173,10.0892
2.86135,5.27461,9.96061
3.11412,5.75968,9.86111
3.39117,6.29026,9.79495
3.69468,6.8697,9.76718
4.02695,7.5012,9.78385
4.39033,8.1877,9.8521
4.78722,8.93166,9.98037
5.21999,9.73474,10.1785
5.69089,10.5975,10.4579
6.20192,11.5187,10.8315
6.75469,12.4951,11.3141
7.3502,13.5203,11.9217
7.98857,14.5841,12.6717
8.66872,15.6717,13.582
9.38798,16.7625,14.6701
10.1417,17.829,15.9517
10.9226,18.8369,17.4388
11.7206,19.7442,19.1372
12.5222,20.5024,21.0435
13.3103,21.0581,23.142
14.0643,21.3564,25.402
14.7604,21.3457,27.7756
15.3725,20.9839,30.1975
15.8737,20.2451,32.5877
16.2385,19.1256,34.8558
16.4445,17.6483,36.91
16.4749,15.8633,38.6658
16.3205,13.8448,40.0562
15.9811,11.6833,41.0393
15.4653,9.47592,41.6023
14.7902,7.31582,41.7611
13.9793,5.28266,41.5557
13.0607,3.43667,41.0426
12.0646,1.81611,40.2867
11.0207,0.438158,39.3534
9.95684,-0.69788,38.3031
8.89725,-1.60605,37.187
7.8622,-2.30915,36.0458
6.86755,-2.83458,34.9099
5.92499,-3.21112,33.8002
5.04236,-3.46667,32.73
4.22421,-3.62686,31.7066
3.47235,-3.71428,30.733
2.78645,-3.74828,29.8093
2.16451,-3.74503,28.9335
1.60332,-3.71776,28.103
1.09885,-3.67714,27.3143
0.646544,-3.63164,26.5643
0.241575,-3.58788,25.8496
-0.120989,-3.55098,25.1674
-0.446032,-3.52484,24.5151
-0.738299,-3.51241,23.8907
-1.00233,-3.5159,23.2923
-1.2424,-3.53694,22.7185
-1.46252,-3.57675,22.1682
-1.66644,-3.63626,21.6406
-1.85759,-3.71619,21.1351
-2.03918,-3.81717,20.6514
-2.21413,-3.93973,20.1894
-2.38516,-4.08443,19.7492
-2.55479,-4.25183,19.3311
-2.72532,-4.44256,18.9356
-2.89893,-4.65729,18.5636
-3.07764,-4.89679,18.216
-3.26338,-5.16188,17.894
-3.45793,-5.45345,17.5991
-3.66304,-5.77244,17.3331
-3.88035,-6.11978,17.0983
-4.11144,-6.49638,16.8971
-4.35783,-6.90309,16.7324
-4.62096,-7.34056,16.6075
-4.90219,-7.80925,16.5264
-5.20277,-8.30925,16.4933
-5.52383,-8.84018,16.5131
-5.86632,-9.40103,16.5911
-6.23097,-9.98996,16.7332
-6.61821,-10.6041,16.9458
-7.02811,-11.2395,17.2353
-7.46026,-11.8903,17.6087
-7.91368,-12.5493,18.0725
-8.3867,-13.2071,18.633
-8.87677,-13.8521,19.2956
-9.38042,-14.4704,20.0641
-9.89304,-15.0457,20.9404
-10.4088,-15.5599,21.9233
-10.9207,-15.9927,23.0081
-11.4202,-16.3232,24.1853
-11.8979,-16.5307,25.4408
-12.3431,-16.5955,26.7546
-12.7445,-16.5014,28.1014
-13.0906,-16.2368,29.4511
-13.3701,-15.7963,30.7699
-13.5726,-15.1823,32.0219
-13.6895,-14.4059,33.1718
-13.7142,-13.486,34.1868
-13.6431,-12.4492,35.0394
-13.4758,-11.3276,35.7095
-13.215,-10.1569,36.1855
-12.8667,-8.97296,36.4647
-12.4396,-7.81,36.553
-11.9447,-6.69797,36.4637
-11.3946,-5.66116,36.2153
-10.8025,-4.71736,35.8301
-10.182,-3.8778,35.3315
-9.54587,-3.1476,34.743
-8.9061,-2.52671,34.0864
-8.27327,-2.01099,33.3812
-7.65639,-1.59335,32.6439
-7.06285,-1.26481,31.8882
-6.49844,-1.01541,31.125
-5.96743,-0.834959,30.3626
-5.4727,-0.713524,29.6071
-5.01598,-0.641834,28.8628
-4.59796,-0.61149,28.1329
-4.21853,-0.615085,27.4191
-3.87693,-0.646238,26.7227
-3.57191,-0.699569,26.0441
-3.30188,-0.770639,25.3837
-3.06503,-0.855875,24.7412
-2.85939,-0.952473,24.1165
-2.68298,-1.05831,23.5093
-2.53381,-1.17185,22.9194
-2.40997,-1.29207,22.3463
-2.30965,-1.41838,21.7898
-2.23118,-1.55056,21.2496
-2.17304,-1.68867,20.7256
-2.13388,-1.83309,20.2176
-2.11252,-1.98437,19.7255
-2.10795,-2.14329,19.2494
-2.11934,-2.31076,18.7893
-2.14604,-2.48786,18.3453
-2.18757,-2.67581,17.9177
-2.24361,-2.87592,17.5069
-2.31401,-3.08964,17.1133
-2.39877,-3.3185,16.7374
-2.49803,-3.56416,16.3801
-2.61211,-3.82835,16.0422
-2.74145,-4.11292,15.7249
-2.88662,-4.41978,15.4296
-3.04834,-4.75092,15.1578
-3.22744,-5.1084,14.9115
-3.42487,-5.4943,14.6931
-3.64169,-5.9107,14.5052
-3.87907,-6.35963,14.3511
-4.13823,-6.84302,14.2345
-4.42046,-7.36259,14.1599
-4.7271,-7.91977,14.1321
-5.05943,-8.51553,14.1569
-5.41872,-9.15021,14.241
-5.80607,-9.82331,14.3917
-6.22242,-10.5332,14.617
-6.66837,-11.2768,14.926
-7.14409,-12.0494,15.3282
-7.64917,-12.8437,15.8335
-8.18245,-13.65,16.4519
-8.7418,-14.4557,17.1929
-9.32391,-15.2444,18.0648
-9.92407,-15.9962,19.0738
-10.5359,-16.6877,20.2228
-11.1514,-17.2918,21.5102
-11.7603,-17.7791,22.9285
-12.3508,-18.1188,24.4629
-12.9091,-18.2808,26.0903
-13.4199,-18.238,27.7791
-13.8673,-17.9696,29.4892
-14.2351,-17.4634,31.1735
-14.5081,-16.7187,32.7809
-14.6732,-15.7482,34.2593
-14.7204,-14.5777,35.5601
-14.6434,-13.2454,36.6426
-14.4411,-11.7987,37.4774
-14.117,-10.2901,38.0487
-13.6793,-8.77313,38.3553
-13.1405,-7.29708,38.4093
-12.5162,-5.90402,38.2338
-11.8242,-4.62625,37.8593
-11.0829,-3.48538,37.3205
-10.3107,-2.49274,36.653
-9.52477,-1.65058,35.8904
-8.74062,-0.953996,35.0626
-7.97146,-0.392832,34.1948
-7.2281,0.0463494,33.3074
-6.51899,0.378679,32.4162
-5.85027,0.619701,31.5324
-5.22605,0.784455,30.6641
-4.64868,0.886885,29.8163
-4.119,0.939492,28.9921
-3.63669,0.953194,28.1929
-3.20047,0.937306,27.4191
-2.80839,0.899624,26.6704
-2.45799,0.846549,25.9459
-2.14652,0.783244,25.2446
-1.87104,0.713793,24.5655
-1.62856,0.641364,23.9074
-1.41608,0.568349,23.2692
-1.23073,0.496505,22.6499
-1.06974,0.427066,22.0487
-0.930534,0.360848,21.4646
-0.810697,0.298335,20.897
-0.708025,0.239752,20.3451
-0.620506,0.185124,19.8083
-0.546327,0.134328,19.2861
-0.483865,0.0871334,18.7781
-0.431676,0.0432298,18.2837
-0.388487,0.00225593,17.8024
-0.353181,-0.0361828,17.334
-0.324787,-0.0725002,16.8781
-0.302465,-0.107119,16.4342
-0.285497,-0.140464,16.0021
-0.273272,-0.172957,15.5815
-0.265279,-0.205015,15.172
-0.261093,-0.237053,14.7733
-0.260369,-0.269478,14.3852
-0.262835,-0.302696,14.0074
-0.268282,-0.337114,13.6397
-0.276561,-0.373144,13.2817
-0.287575,-0.411203,12.9333
-0.301279,-0.451722,12.5942
-0.317671,-0.495149,12.2642
-0.336796,-0.541956,11.9432
-0.358738,-0.592639,11.6309
-0.383625,-0.647731,11.3271
-0.411622,-0.707805,11.0317
-0.442938,-0.773481,10.7445
-0.477821,-0.845433,10.4654
-0.516565,-0.924397,10.1944
-0.559508,-1.01118,9.93127
-0.607037,-1.10668,9.67603
-0.659591,-1.21186,9.42866
-0.717665,-1.32781,9.18917
-0.781815,-1.45572,8.95766
-0.852664,-1.59691,8.73425
-0.930908,-1.75283,8.51915
-1.01732,-1.92511,8.31264
-1.11277,-2.11552,8.11512
-1.21821,-2.32603,7.92711
-1.33471,-2.55882,7.74927
-1.46345,-2.81627,7.58244
-1.60573,-3.10101,7.4277
-1.76301,-3.41592,7.28638
-1.93687,-3.76415,7.16015
-2.12908,-4.14911,7.05108
-2.34155,-4.57448,6.96171
-2.57639,-5.04422,6.89517
-2.83591,-5.56251,6.85529
-3.12257,-6.13374,6.84677
-3.43906,-6.76239,6.87528
-3.78822,-7.45295,6.94773
-4.17303,-8.20973,7.07243
-4.5966,-9.03657,7.25934
-5.06207,-9.93658,7.52031
-5.5725,-10.9116,7.86928
-6.13079,-11.9615,8.32253
-6.73938,-13.0837,8.8987
-7.4001,-14.2716,9.61882
-8.11374,-15.5139,10.5059
-8.87963,-16.7931,11.5843
-9.69515,-18.0834,12.8784
-10.555,-19.3502,14.4108
-11.4507,-20.5482,16.1995
-12.3696,-21.6213,18.254
-13.2945,-22.5034,20.5712
-14.2031,-23.1213,23.1299
-15.0682,-23.3996,25.8869
-15.8582,-23.2687,28.7739
-16.5385,-22.6744,31.6972
-17.0738,-21.5883,34.5425
-17.4311,-20.0174,37.1841
-17.5832,-18.0087,39.4985
-17.5119,-15.6482,41.3797
-17.2103,-13.0524,42.754
-16.6844,-10.3542,43.5887
-15.9522,-7.68599,43.8948
-15.042,-5.1641,43.7216
-13.9893,-2.87744,43.1453
-12.8329,-0.882484,42.2568
-11.6119,0.795882,41.148
-10.3628,2.1594,39.9034
-9.11718,3.22929,38.5931
-7.90118,4.03884,37.2716
-6.73489,4.62708,35.9775
-5.63269,5.03396,34.736
-4.60389,5.29721,33.5611
-3.65351,5.45054,32.4593
-2.7831,5.52287,31.4312
-1.99157,5.53833,30.4742
-1.27583,5.5165,29.5836
-0.631443,5.47301,28.7538
-0.0530518,5.42014,27.9791
0.465204,5.36734,27.2541
0.929419,5.32181,26.5739
1.3457,5.28895,25.9344
1.72002,5.27275,25.332
2.0581,5.27608,24.7639
2.36536,5.30099,24.2278
2.64685,5.3489,23.7221
2.90727,5.42073,23.2455
3.15092,5.51709,22.7973
3.38176,5.63834,22.3773
3.60338,5.78466,21.9853
3.81905,5.95612,21.6218
4.03173,6.15269,21.2873
4.24409,6.37429,20.9829
4.45853,6.62076,20.7098
4.67721,6.89186,20.4693
4.90206,7.18725,20.2634
5.13478,7.50644,20.094
5.37685,7.84877,19.9634
5.62955,8.21335,19.8742
5.89392,8.59893,19.8292
6.17078,9.00392,19.8313
6.46069,9.42621,19.8838
6.76393,9.86312,19.9899
7.08046,10.3113,20.153
7.4099,10.7666,20.3763
7.75146,11.2239,20.6628
8.10391,11.6774,21.0151
8.4655,12.12,21.4352
8.83395,12.5437,21.9241
9.20638,12.9394,22.4819
9.57929,13.2975,23.1068
9.94854,13.6074,23.7957
10.3094,13.8583,24.543
10.6565,14.0395,25.3411
10.984,14.141,26.1799
11.2858,14.1538,27.0468
11.5555,14.0711,27.9269
11.7868,13.8883,28.8035
11.9739,13.604,29.6585
12.1112,13.2204,30.4733
12.1944,12.7431,31.2296
12.22,12.1816,31.9102
12.1863,11.5485,32.5004
12.0926,10.8592,32.9881
11.9402,10.1309,33.3652
11.7319,9.38142,33.6271
11.4718,8.62873,33.7734
11.1653,7.88954,33.8072
10.8189,7.17875,33.7347
10.4397,6.50882,33.5646
10.0353,5.88949,33.3073
9.61308,5.32768,32.9741
9.18058,4.82758,32.5768
8.74472,4.39099,32.1268
8.31185,4.01761,31.6348
7.88763,3.70553,31.1106
7.47692,3.45159,30.5628
7.08378,3.25183,29.999
6.71149,3.10181,29.4255
6.36257,2.9969,28.8476
6.03886,2.93251,28.2696
5.74162,2.90428,27.6951
5.47156,2.90816,27.1269
5.22897,2.94052,26.5673
5.0138,2.9982,26.0181
4.8257,3.07847,25.4807
4.66415,3.1791,24.9566
4.52845,3.29826,24.4466
4.41784,3.43456,23.9518
4.33152,3.58697,23.4729
4.26866,3.75482,23.0109
4.2285,3.93773,22.5665
4.21028,4.13558,22.1407
4.21335,4.34848,21.7342
4.23713,4.57673,21.3483
4.28112,4.8208,20.9839
4.34495,5.08126,20.6424
4.4283,5.35878,20.325
4.53099,5.65407,20.0335
4.6529,5.96786,19.7696
4.79398,6.30084,19.5352
4.95429,6.65363,19.3326
5.13389,7.02672,19.1643
5.33289,7.42039,19.033
5.55142,7.83467,18.9417
5.78957,8.26925,18.8938
6.04736,8.72338,18.8928
6.32473,9.19575,18.9425
6.62146,9.68441,19.0471
6.93714,10.1866,19.2106
7.27108,10.6988,19.4372
7.62227,11.2161,19.7311
7.9893,11.7328,20.0959
8.37026,12.2418,20.535
8.7627,12.7347,21.0507
9.16351,13.2016,21.6443
9.56892,13.6316,22.3154
9.97441,14.0127,23.0618
10.3747,14.3321,23.8788
10.7638,14.5768,24.7591
11.135,14.7341,25.6924
11.4811,14.7924,26.6652
11.7947,14.742,27.661
12.0681,14.5758,28.6607
12.2939,14.2905,29.6431
12.4653,13.887,30.5859
12.5764,13.3707,31.4666
12.6229,12.7518,32.264
12.6016,12.0447,32.9594
12.5114,11.2675,33.5374
12.3534,10.4409,33.9874
12.1302,9.58682,34.3033
11.8465,8.72716,34.4842
11.5086,7.88253,34.5338
11.124,7.07122,34.4599
10.701,6.30841,34.2732
10.2485,5.60576,33.9866
9.77541,4.97131,33.6143
9.29049,4.40968,33.1705
8.80186,3.92244,32.6691
8.31693,3.50861,32.1227
7.84221,3.16524,31.5431
7.38322,2.88796,30.94
6.94451,2.67149,30.3219
6.52965,2.51008,29.6959
6.14135,2.39787,29.0676
5.78146,2.32913,28.4415
5.45116,2.29852,27.8211
5.15103,2.30113,27.2091
4.88114,2.33262,26.6076
4.64117,2.38925,26.0182
4.43051,2.46783,25.4421
4.24833,2.56577,24.8802
4.09366,2.68099,24.3334
3.96544,2.8119,23.8022
3.86259,2.95736,23.2871
3.78404,3.11664,22.7888
3.72878,3.28934,22.3078
3.69585,3.47537,21.8446
3.68442,3.67492,21.3998
3.69373,3.8884,20.9743
3.72316,4.1164,20.5688
3.77223,4.3597,20.1842
3.84056,4.61919,19.8216
3.9279,4.89586,19.4823
4.03413,5.19077,19.1676
4.15924,5.50503,18.8794
4.30333,5.83973,18.6194
4.4666,6.19594,18.3897
4.6493,6.57462,18.1929
4.85178,6.97661,18.0318
5.0744,7.40253,17.9093
5.31753,7.8527,17.8291
5.58154,8.32706,17.7949
5.86672,8.82508,17.811
6.17325,9.34557,17.8821
6.50115,9.88659,18.0129
6.85022,10.4453,18.2086
7.21993,11.0176,18.4746
7.60938,11.5984,18.8159
8.01718,12.1808,19.2378
8.44135,12.7567,19.7444
8.87923,13.3158,20.3394
9.32738,13.8466,21.0247
9.78147,14.3354,21.8008
10.2362,14.7674,22.6653
10.6855,15.1268,23.6129
11.122,15.397,24.6351
11.5377,15.5621,25.7191
11.9238,15.6076,26.8482
12.2713,15.5212,28.0017
12.5707,15.2947,29.1555
12.8132,14.9245,30.2828
12.9905,14.4129,31.3556
13.0956,13.7683,32.3461
13.1236,13.0051,33.2285
13.0713,12.1434,33.9808
12.9382,11.2074,34.5861
12.7262,10.2243,35.0338
12.4397,9.22193,35.3197
12.0852,8.22742,35.4462
11.6712,7.2652,35.4214
11.2074,6.35597,35.2578
10.7045,5.51584,34.9713
10.1733,4.75613,34.5796
9.62458,4.08346,34.1008
9.06835,3.50029,33.5526
8.51386,3.00554,32.9513
7.96918,2.59544,32.3115
7.44119,2.2643,31.6455
6.93546,2.00517,30.9638
6.45639,1.81052,30.2747
6.00719,1.67269,29.5849
5.59006,1.58425,28.8993
5.20632,1.53825,28.2218
4.85652,1.52841,27.5551
4.54059,1.54917,26.9012
4.25799,1.59574,26.2614
4.00779,1.66409,25.6367
3.78882,1.7509,25.0277
3.59973,1.85353,24.4347
3.43909,1.96993,23.858
3.30541,2.09861,23.2978
3.19725,2.23855,22.7542
3.11322,2.38914,22.2274
3.05202,2.55017,21.7176
3.01248,2.7217,21.2249
2.99354,2.90409,20.7497
2.99431,3.09793,20.2923
3.01404,3.30401,19.8531
3.05214,3.5233,19.4328
3.10815,3.7569,19.032
3.18182,4.00607,18.6516
3.27299,4.27214,18.2926
3.38167,4.55656,17.9561
3.50803,4.86082,17.6436
3.65235,5.18647,17.3567
3.81501,5.53507,17.0975
3.99655,5.90814,16.868
4.19755,6.30717,16.671
4.41871,6.73351,16.5095
4.66076,7.18832,16.3868
4.92448,7.67251,16.3069
5.21062,8.18662,16.2743
5.5199,8.73065,16.2939
5.85295,9.304,16.3711
6.21024,9.9052,16.5119
6.59198,10.5317,16.7229
6.99809,11.1798,17.0109
7.42807,11.8441,17.3828
7.88085,12.5175,17.8457
8.35471,13.1909,18.4061
8.84708,13.8526,19.0699
9.35446,14.4889,19.8413
9.87223,15.0834,20.7227
10.3945,15.6175,21.7134
10.9142,16.0709,22.8092
11.4228,16.4219,24.0012
11.9106,16.6489,25.2752
12.3667,16.7316,26.6116
12.7796,16.6526,27.9848
13.1373,16.3992,29.3643
13.4282,15.9653,30.7155
13.6414,15.3526,32.0014
13.7677,14.5715,33.1853
13.8003,13.6411,34.2332
13.735,12.5884,35.1161
13.5712,11.4463,35.8126
13.3115,10.2515,36.3103
12.9617,9.0412,36.6058
12.5308,7.85099,36.705
12.0298,6.71208,36.6214
11.4717,5.64984,36.374
10.8701,4.68286,35.9857
10.2388,3.82288,35.481
9.59121,3.07529,34.8841
8.93953,2.44004,34.2176
8.29469,1.91281,33.5017
7.66597,1.48624,32.7534
7.06099,1.15097,31.9869
6.48568,0.896661,31.2132
5.9444,0.712728,30.4409
5.44011,0.588881,29.6762
4.97454,0.515523,28.9234
4.54838,0.483972,28.1857
4.16149,0.486584,27.4647
3.81304,0.516777,26.7616
3.50173,0.569008,26.0769
3.22589,0.63871,25.4107
2.98363,0.722203,24.7628
2.77292,0.816598,24.133
2.59168,0.919705,23.5209
2.43785,1.02993,22.9261
2.30945,1.14622,22.3482
2.2046,1.26791,21.787
2.12156,1.39477,21.2421
2.05874,1.52683,20.7132
2.01473,1.66441,20.2002
1.98829,1.80804,19.7029
1.97836,1.95846,19.2213
1.98405,2.11654,18.7553
2.00465,2.28333,18.305
2.03963,2.45999,17.8706
2.08863,2.64778,17.4523
2.15142,2.84811,17.0506
2.22797,3.06247,16.6657
2.31838,3.29246,16.2984
2.4229,3.53978,15.9494
2.54191,3.80623,15.6196
2.67596,4.0937,15.3103
2.8257,4.40418,15.0227
2.99194,4.73972,14.7586
3.17559,5.10245,14.5199
3.37768,5.49453,14.3091
3.59936,5.91814,14.129
3.84186,6.3754,13.9828
4.10651,6.86833,13.8745
4.39469,7.39873,13.8085
4.70779,7.96813,13.7902
5.04721,8.57756,13.8254
5.41429,9.22742,13.9211
5.81021,9.91722,14.0849
6.23597,10.6453,14.3253
6.69223,11.4085,14.6518
7.1792,12.2017,15.0743
7.69647,13.0174,15.6033
8.24284,13.8456,16.2493
8.81609,14.6726,17.0224
9.41276,15.4814,17.9312
10.0279,16.2508,18.9822
10.6548,16.956,20.1783
11.2849,17.5685,21.5176
11.9076,18.057,22.9919
12.5103,18.3892,24.5849
13.0783,18.5336,26.2719
13.5958,18.4621,28.0186
14.0459,18.1536,29.782
14.4118,17.5965,31.5122
14.6779,16.7919,33.1549
14.8306,15.7549,34.6556
